y,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
1,38,0,2,3,2,1,1,2,4,3,1,13,1,2,-1.8,93.749,-34.6,0.659,5008.7
2,34,9,0,5,2,1,2,2,4,4,2,6,2,2,-1.8,93.749,-34.6,0.6629999999999999,5008.7
1,36,1,0,7,2,2,2,2,4,4,1,6,1,2,-1.8,93.749,-34.6,0.6629999999999999,5008.7
2,30,4,0,6,2,1,2,2,4,4,4,999,1,1,-1.8,93.749,-34.6,0.6629999999999999,5008.7
2,20,8,2,7,2,2,2,2,4,4,2,999,0,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7
1,35,0,0,6,2,2,1,2,4,4,3,999,1,1,-1.8,93.749,-34.6,0.6629999999999999,5008.7
2,36,1,0,7,2,1,2,2,4,4,2,999,0,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7
2,28,9,2,6,2,2,1,2,4,4,1,999,1,1,-1.8,93.749,-34.6,0.6629999999999999,5008.7
2,28,9,2,6,2,1,2,2,4,4,1,999,0,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7
1,31,8,2,6,2,1,1,2,4,4,1,6,2,2,-1.8,93.749,-34.6,0.6629999999999999,5008.7
1,21,8,2,3,2,1,2,2,4,4,1,999,0,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7
2,20,8,2,7,2,1,1,2,4,4,2,999,0,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7
2,37,0,0,6,2,2,2,2,5,1,1,999,2,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,39,0,0,3,2,1,2,2,5,1,1,3,2,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
2,52,0,0,6,2,2,2,2,5,1,1,3,2,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
2,29,0,2,6,2,2,2,2,5,1,1,999,2,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7
2,30,0,2,6,2,2,2,2,5,1,1,6,1,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
2,30,1,2,5,2,2,2,2,5,1,1,999,1,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,48,1,0,2,2,1,2,2,5,1,1,3,3,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,18,8,2,7,2,1,2,1,5,1,1,3,1,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,18,8,2,7,2,1,2,2,5,1,1,6,1,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
2,79,5,0,2,2,2,2,2,5,1,1,999,2,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7
2,79,5,0,2,2,2,2,2,5,1,1,999,0,0,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,43,9,2,5,2,2,2,2,5,1,2,3,2,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,52,0,0,6,2,1,2,2,5,1,2,999,0,0,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,24,8,2,3,2,1,2,2,5,1,2,6,2,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,52,9,0,6,2,2,1,1,5,1,1,2,2,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
2,19,8,2,2,2,1,2,2,5,1,1,999,3,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7
2,29,8,2,3,2,2,2,2,5,1,1,7,1,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,51,7,0,3,2,2,2,2,5,1,1,999,1,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7
1,32,8,2,7,2,1,2,2,5,2,2,999,0,0,-1.8,93.876,-40.0,0.672,5008.7
2,37,3,0,6,2,1,2,2,5,2,1,999,0,0,-1.8,93.876,-40.0,0.672,5008.7
1,24,8,2,3,2,2,2,2,5,2,1,7,2,2,-1.8,93.876,-40.0,0.672,5008.7
2,24,8,2,3,2,1,2,2,5,2,1,1,2,2,-1.8,93.876,-40.0,0.672,5008.7
2,24,8,2,3,2,1,2,2,5,2,1,999,3,1,-1.8,93.876,-40.0,0.672,5008.7
1,24,8,2,3,2,1,2,2,5,2,1,3,5,2,-1.8,93.876,-40.0,0.672,5008.7
1,52,0,0,6,2,1,2,2,5,2,1,999,0,0,-1.8,93.876,-40.0,0.672,5008.7
2,18,8,2,7,2,2,2,1,5,2,1,999,2,1,-1.8,93.876,-40.0,0.672,5008.7
2,29,0,2,6,2,2,2,2,5,2,1,6,2,1,-1.8,93.876,-40.0,0.672,5008.7
1,29,0,2,6,2,1,2,2,5,2,1,999,1,1,-1.8,93.876,-40.0,0.672,5008.7
2,44,1,2,1,2,2,2,1,5,2,1,999,0,0,-1.8,93.876,-40.0,0.672,5008.7
2,27,8,0,3,2,1,2,1,5,2,1,999,0,0,-1.8,93.876,-40.0,0.672,5008.7
1,20,8,2,7,2,1,2,1,5,2,4,999,0,0,-1.8,93.876,-40.0,0.672,5008.7
2,48,0,2,6,2,1,2,2,5,2,4,999,1,1,-1.8,93.876,-40.0,0.672,5008.7
2,46,4,0,2,2,1,2,1,5,2,1,999,0,0,-1.8,93.876,-40.0,0.672,5008.7
1,72,5,0,0,2,1,2,2,5,2,4,999,0,0,-1.8,93.876,-40.0,0.672,5008.7
2,36,9,0,5,2,1,2,2,5,3,1,999,1,1,-1.8,93.876,-40.0,0.677,5008.7
1,37,9,0,6,2,1,2,2,5,3,1,2,4,2,-1.8,93.876,-40.0,0.677,5008.7
1,33,7,0,3,2,2,2,2,5,3,1,999,1,1,-1.8,93.876,-40.0,0.677,5008.7
1,52,0,0,6,2,1,1,2,5,3,1,3,5,2,-1.8,93.876,-40.0,0.677,5008.7
1,52,0,0,6,2,2,2,2,5,3,1,999,0,0,-1.8,93.876,-40.0,0.677,5008.7
1,52,0,0,6,2,2,2,2,5,3,1,3,2,2,-1.8,93.876,-40.0,0.677,5008.7
2,52,0,0,6,2,1,2,2,5,3,2,999,0,0,-1.8,93.876,-40.0,0.677,5008.7
2,19,8,2,0,2,1,2,2,5,3,1,999,1,1,-1.8,93.876,-40.0,0.677,5008.7
2,18,8,2,7,2,1,2,2,5,3,1,7,2,2,-1.8,93.876,-40.0,0.677,5008.7
1,52,9,0,6,2,2,2,2,5,3,1,3,4,2,-1.8,93.876,-40.0,0.677,5008.7
2,62,5,0,5,2,2,2,1,5,3,1,999,0,0,-1.8,93.876,-40.0,0.677,5008.7
1,31,8,2,7,2,2,2,2,5,3,2,999,1,1,-1.8,93.876,-40.0,0.677,5008.7
2,78,5,1,0,2,1,2,2,5,4,2,7,2,2,-1.8,93.876,-40.0,0.682,5008.7
1,37,4,0,3,2,2,2,2,5,4,3,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
1,44,9,0,6,2,1,2,2,5,4,2,2,1,2,-1.8,93.876,-40.0,0.682,5008.7
1,30,8,2,3,2,2,2,1,5,4,3,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
2,44,9,0,6,2,2,1,1,5,4,2,999,1,1,-1.8,93.876,-40.0,0.682,5008.7
1,30,8,2,3,2,2,2,2,5,4,2,3,2,2,-1.8,93.876,-40.0,0.682,5008.7
2,60,5,0,5,2,1,2,2,5,4,2,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
2,44,9,0,6,2,2,2,2,5,4,1,999,1,1,-1.8,93.876,-40.0,0.682,5008.7
2,42,5,2,0,3,1,1,2,5,4,3,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
1,44,0,2,6,2,1,2,2,5,4,4,3,1,2,-1.8,93.876,-40.0,0.682,5008.7
2,33,1,0,1,2,2,2,1,5,0,1,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
2,82,5,0,3,3,1,2,2,5,0,3,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
1,22,8,2,7,2,1,2,2,5,0,2,3,2,2,-1.8,93.876,-40.0,0.682,5008.7
2,38,2,0,5,2,2,2,2,5,0,5,3,2,2,-1.8,93.876,-40.0,0.682,5008.7
2,41,0,0,6,2,2,2,1,5,0,2,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
1,38,2,0,5,2,1,2,2,5,0,6,2,4,2,-1.8,93.876,-40.0,0.682,5008.7
2,46,0,2,3,2,1,2,2,5,0,6,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
1,56,9,0,5,2,1,2,1,5,0,5,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
2,24,8,2,3,2,1,2,2,5,1,2,999,2,1,-1.8,93.876,-40.0,0.682,5008.7
2,34,9,0,7,2,1,2,1,5,1,3,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
2,54,9,0,6,2,1,2,1,5,1,5,999,1,1,-1.8,93.876,-40.0,0.682,5008.7
2,50,0,0,6,2,3,3,2,5,2,1,999,1,1,-1.8,93.876,-40.0,0.682,5008.7
1,59,0,1,0,2,1,2,2,5,2,1,999,0,0,-1.8,93.876,-40.0,0.682,5008.7
1,58,0,0,3,2,1,2,2,5,2,1,6,1,2,-1.8,93.876,-40.0,0.682,5008.7
1,50,0,0,6,2,1,2,2,5,2,2,3,3,2,-1.8,93.876,-40.0,0.682,5008.7
1,77,5,0,6,2,1,2,2,5,2,1,6,4,2,-1.8,93.876,-40.0,0.682,5008.7
1,66,1,0,7,2,1,2,2,5,2,2,6,2,2,-1.8,93.876,-40.0,0.682,5008.7
2,50,0,0,3,2,1,2,2,5,2,1,999,2,1,-1.8,93.876,-40.0,0.682,5008.7
1,61,4,0,6,2,2,2,2,5,2,2,999,1,1,-1.8,93.876,-40.0,0.682,5008.7
1,48,10,0,5,2,2,2,2,5,2,1,6,3,2,-1.8,93.876,-40.0,0.682,5008.7
1,48,10,0,5,2,1,2,2,5,2,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7
2,50,0,0,3,2,2,2,2,5,2,2,3,5,2,-1.8,93.876,-40.0,0.682,5008.7
1,40,9,0,5,2,1,2,2,5,2,1,3,4,2,-1.8,93.876,-40.0,0.682,5008.7
2,30,0,2,3,2,1,2,2,5,2,1,999,1,1,-1.8,93.876,-40.0,0.682,5008.7
1,60,0,0,7,2,1,2,2,5,2,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7
1,48,10,0,5,2,2,2,1,5,2,1,6,1,2,-1.8,93.876,-40.0,0.682,5008.7
1,77,5,0,6,2,1,2,1,5,2,1,3,4,2,-1.8,93.876,-40.0,0.682,5008.7
2,30,0,2,3,2,2,2,2,5,2,1,13,1,2,-1.8,93.876,-40.0,0.682,5008.7
2,47,4,0,6,2,1,2,1,5,2,2,3,3,2,-1.8,93.876,-40.0,0.682,5008.7
2,34,4,2,6,2,1,2,1,5,3,1,999,0,0,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,45,1,0,5,2,1,2,1,5,3,1,6,2,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
2,92,5,0,7,2,1,2,2,5,3,1,6,2,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,58,4,0,6,2,2,2,2,5,3,1,3,4,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,31,0,0,6,2,1,2,2,5,3,1,3,1,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,41,10,0,2,2,1,2,2,5,3,1,6,4,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,28,0,2,3,2,1,2,2,5,3,1,6,1,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,29,0,2,6,2,2,2,2,5,3,1,3,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,39,7,0,3,2,1,2,2,5,3,2,6,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,70,5,0,0,2,1,2,2,5,3,1,3,2,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,40,0,2,2,2,1,2,2,5,3,1,2,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,40,0,2,2,2,1,2,2,5,3,1,3,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
2,28,0,2,3,2,1,2,2,5,3,2,999,1,1,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,60,4,0,7,2,1,2,2,5,3,3,3,5,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7
1,29,0,0,6,2,1,1,2,5,4,3,13,2,1,-1.8,93.876,-40.0,0.684,5008.7
1,52,4,0,6,2,2,2,2,5,4,2,9,1,2,-1.8,93.876,-40.0,0.684,5008.7
2,52,4,0,6,2,2,2,2,5,4,5,999,1,1,-1.8,93.876,-40.0,0.684,5008.7
1,30,0,2,3,2,1,2,2,5,4,5,999,0,0,-1.8,93.876,-40.0,0.684,5008.7
2,47,9,1,5,2,2,1,1,5,4,1,999,0,0,-1.8,93.876,-40.0,0.684,5008.7
2,32,0,0,6,2,2,2,1,5,4,4,999,1,1,-1.8,93.876,-40.0,0.684,5008.7
2,41,0,0,6,2,1,2,1,5,4,3,999,1,1,-1.8,93.876,-40.0,0.684,5008.7
1,68,5,0,0,2,1,1,2,5,4,1,6,1,2,-1.8,93.876,-40.0,0.684,5008.7
1,33,9,0,5,2,1,2,2,5,4,4,3,4,2,-1.8,93.876,-40.0,0.684,5008.7
1,76,5,0,0,2,1,2,2,5,4,2,6,2,2,-1.8,93.876,-40.0,0.684,5008.7
1,65,0,0,6,2,1,2,2,5,4,3,999,1,1,-1.8,93.876,-40.0,0.684,5008.7
2,77,5,0,7,2,1,1,2,5,4,3,999,0,0,-1.8,93.876,-40.0,0.684,5008.7
2,33,9,0,5,2,1,1,2,5,4,2,999,0,0,-1.8,93.876,-40.0,0.684,5008.7
1,52,4,0,6,2,1,2,2,5,4,3,3,3,2,-1.8,93.876,-40.0,0.684,5008.7
1,33,0,2,6,2,1,2,2,5,4,5,999,0,0,-1.8,93.876,-40.0,0.684,5008.7
1,71,0,0,0,2,1,1,2,5,4,4,3,2,2,-1.8,93.876,-40.0,0.684,5008.7
1,29,8,2,6,2,1,2,2,5,0,1,999,1,1,-1.8,93.876,-40.0,0.685,5008.7
2,63,5,0,5,2,1,2,2,5,0,1,999,0,0,-1.8,93.876,-40.0,0.685,5008.7
1,33,0,0,6,2,1,2,2,5,0,1,3,2,2,-1.8,93.876,-40.0,0.685,5008.7
2,33,0,0,6,2,1,1,2,5,0,2,999,0,0,-1.8,93.876,-40.0,0.685,5008.7
2,54,0,0,5,2,2,2,1,5,0,5,999,0,0,-1.8,93.876,-40.0,0.685,5008.7
1,60,1,0,0,2,1,2,2,5,0,2,6,2,2,-1.8,93.876,-40.0,0.685,5008.7
2,33,0,0,6,2,2,2,2,5,0,2,15,3,1,-1.8,93.876,-40.0,0.685,5008.7
1,63,5,0,5,2,1,1,2,5,0,2,14,1,2,-1.8,93.876,-40.0,0.685,5008.7
1,33,9,0,6,2,1,2,2,5,0,1,999,0,0,-1.8,93.876,-40.0,0.685,5008.7
1,74,5,1,6,2,1,2,2,5,1,1,999,0,0,-1.8,93.876,-40.0,0.688,5008.7
1,47,7,1,6,2,1,1,2,5,1,1,15,3,1,-1.8,93.876,-40.0,0.688,5008.7
1,50,10,0,3,2,2,2,1,5,1,3,999,0,0,-1.8,93.876,-40.0,0.688,5008.7
2,29,0,0,3,2,2,2,1,5,2,1,999,0,0,-1.8,93.876,-40.0,0.69,5008.7
1,48,6,1,6,2,2,2,2,5,2,3,999,0,0,-1.8,93.876,-40.0,0.69,5008.7
1,28,8,2,3,2,2,1,2,5,2,1,3,5,2,-1.8,93.876,-40.0,0.69,5008.7
2,68,5,0,5,2,3,3,2,5,3,7,999,2,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7
1,68,5,0,5,2,2,1,2,5,3,1,999,1,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7
2,45,11,0,6,2,1,2,2,5,3,1,999,1,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7
2,45,4,0,2,2,1,2,2,5,3,1,999,3,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7
1,46,0,0,6,2,2,2,2,5,3,1,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7
1,31,0,0,5,2,1,1,2,5,3,2,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7
1,58,4,0,6,2,1,2,2,5,3,2,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7
2,31,10,2,3,2,2,2,2,5,3,2,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7
2,34,0,0,3,2,1,2,2,5,3,4,999,3,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7
1,46,0,0,6,2,2,2,1,5,3,3,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7
1,28,8,2,6,2,3,3,2,5,4,3,3,2,2,-1.8,93.876,-40.0,0.695,5008.7
1,31,7,2,2,2,1,2,2,5,4,4,999,0,0,-1.8,93.876,-40.0,0.695,5008.7
2,31,7,2,2,2,3,3,2,5,4,1,999,3,1,-1.8,93.876,-40.0,0.695,5008.7
1,61,1,0,1,2,1,1,2,5,4,1,3,2,2,-1.8,93.876,-40.0,0.695,5008.7
1,41,4,0,7,2,1,2,2,5,4,1,18,2,1,-1.8,93.876,-40.0,0.695,5008.7
2,34,0,0,6,2,2,2,2,5,4,1,999,2,1,-1.8,93.876,-40.0,0.695,5008.7
1,34,0,0,6,2,1,2,2,5,4,3,8,3,1,-1.8,93.876,-40.0,0.695,5008.7
2,29,7,2,3,2,1,2,2,5,4,1,999,2,1,-1.8,93.876,-40.0,0.695,5008.7
1,45,6,0,3,2,2,2,2,5,4,1,999,1,1,-1.8,93.876,-40.0,0.695,5008.7
1,28,8,2,6,2,3,3,2,5,4,2,999,0,0,-1.8,93.876,-40.0,0.695,5008.7
1,24,10,2,3,2,2,1,2,5,0,2,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,80,5,0,0,2,2,2,2,5,0,1,3,3,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7
2,51,4,0,6,2,1,2,2,5,0,2,999,4,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7
2,36,9,1,5,2,1,2,2,5,0,7,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
2,79,5,0,2,2,1,1,2,5,0,1,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,24,10,2,3,2,1,2,2,5,0,1,13,2,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,76,5,1,0,2,1,2,2,5,0,1,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,45,9,2,6,2,2,2,2,5,1,2,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,20,8,2,7,2,2,2,2,5,1,2,3,5,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,20,8,2,7,2,2,2,2,5,1,2,12,1,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,36,0,0,6,2,2,2,2,5,1,4,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,36,0,0,6,2,1,2,2,5,1,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,77,5,1,0,2,2,2,2,5,1,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,22,8,2,3,2,1,2,2,5,1,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,46,1,0,5,2,1,2,2,5,2,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,69,5,0,3,2,2,2,2,5,2,1,10,1,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,92,5,1,7,3,2,2,2,5,2,3,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,64,3,0,7,2,1,2,1,5,2,3,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,31,9,1,6,2,2,2,2,5,2,3,7,3,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7
2,84,5,0,2,2,1,2,2,5,2,1,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,28,0,2,6,2,2,2,2,5,2,2,3,2,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,28,0,0,3,2,2,1,2,5,2,2,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,70,5,1,3,2,1,2,1,5,2,2,4,2,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7
1,29,7,2,3,2,1,2,1,5,3,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,60,5,0,3,2,2,2,2,5,3,3,6,1,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,49,9,0,6,2,2,2,2,5,3,1,999,1,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,49,9,0,6,2,1,2,2,5,3,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,36,0,0,6,2,1,1,2,5,3,1,6,2,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,37,8,1,6,2,1,2,2,5,3,1,999,1,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,40,1,1,2,2,1,2,1,5,3,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,43,1,2,3,2,2,1,1,5,3,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,43,9,0,5,2,2,2,2,5,3,1,999,1,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,34,9,0,5,2,1,2,1,5,3,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,54,0,1,2,2,1,2,1,5,3,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,79,5,0,3,2,1,2,2,5,3,2,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,38,0,2,2,2,2,2,2,5,3,2,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,37,8,1,6,2,1,1,2,5,3,2,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,61,0,0,7,2,2,2,2,5,3,3,9,2,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,22,8,2,3,3,1,1,1,5,3,2,1,1,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,35,10,0,3,2,1,2,1,5,4,1,999,2,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,33,0,0,6,2,1,2,2,5,4,2,999,3,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,23,10,0,3,2,2,2,1,5,4,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,32,7,2,6,2,2,1,2,5,4,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,25,9,2,3,2,1,2,2,5,4,3,999,2,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,74,5,0,5,2,2,2,2,5,4,4,999,3,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,29,9,0,5,2,2,2,2,5,4,2,999,2,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,30,0,2,6,2,3,3,2,5,4,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,26,10,0,0,2,2,2,1,5,4,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,72,5,2,6,2,1,1,2,5,4,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
1,33,0,0,6,2,1,2,2,5,4,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,72,5,2,6,2,2,2,2,5,4,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7
2,30,0,0,6,2,2,1,2,5,0,2,9,2,2,-1.8,93.876,-40.0,0.701,5008.7
2,49,9,0,5,2,1,2,2,5,0,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7
2,31,11,2,3,2,1,1,1,5,0,1,2,1,2,-1.8,93.876,-40.0,0.701,5008.7
1,56,10,0,2,2,2,2,2,5,0,1,999,1,1,-1.8,93.876,-40.0,0.701,5008.7
2,29,9,2,3,2,2,2,2,5,0,1,13,3,1,-1.8,93.876,-40.0,0.701,5008.7
1,27,8,2,2,2,1,1,2,5,0,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7
2,47,0,2,6,2,1,1,2,5,0,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7
1,31,11,2,3,2,2,2,2,5,0,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7
2,31,11,2,3,2,2,2,2,5,0,5,6,2,2,-1.8,93.876,-40.0,0.701,5008.7
2,49,9,2,6,2,2,2,1,5,0,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7
2,42,4,2,3,2,1,2,1,5,0,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7
2,47,0,2,6,2,1,2,2,6,1,1,999,4,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,37,0,2,6,2,1,1,2,6,1,3,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,29,0,0,6,2,1,2,2,6,1,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,29,1,2,2,2,2,2,1,6,1,1,6,2,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,25,7,2,7,2,1,2,2,6,1,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,25,7,2,7,2,1,2,2,6,1,1,13,2,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,76,3,0,0,2,1,2,2,6,1,1,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,25,7,2,7,2,1,2,2,6,1,2,3,3,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,25,7,2,7,2,1,2,2,6,1,2,999,2,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,39,0,0,3,2,1,2,2,6,1,2,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,28,7,0,3,2,1,1,1,6,1,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,29,0,0,6,2,2,1,2,6,1,3,5,1,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,23,9,2,5,3,1,1,2,6,1,1,4,3,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,59,5,1,5,2,2,2,1,6,1,1,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,30,9,2,5,2,2,2,1,6,1,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,76,3,0,0,2,2,2,2,6,1,5,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,51,9,0,6,2,1,2,2,6,1,1,10,1,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,39,9,0,6,2,2,1,2,6,1,2,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,20,9,2,5,2,1,2,1,6,1,1,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,40,1,0,1,2,1,2,1,6,1,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,52,0,1,6,2,1,2,1,6,1,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
2,34,1,0,2,2,2,2,1,6,1,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6
1,22,0,2,6,2,2,2,2,6,2,1,3,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6
1,48,0,1,3,2,2,2,2,6,2,1,6,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6
1,29,9,2,5,2,1,2,2,6,2,2,6,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6
2,29,0,2,6,2,1,2,2,6,2,1,999,2,1,-1.7,94.055,-39.8,0.7040000000000001,4991.6
